user_id,pay_date,amount
524,2023-08-18,10
524,2023-09-17,10
524,2023-10-17,10
524,2023-11-16,10
525,2023-04-03,10
525,2023-05-03,10
525,2023-06-02,10
525,2023-07-02,10
525,2023-08-01,10
525,2023-08-31,10
525,2023-09-30,10
526,2023-04-12,10
526,2023-05-12,10
526,2023-06-11,10
526,2023-07-11,10
526,2023-08-10,10
526,2023-09-09,10
526,2023-10-09,10
526,2023-11-08,10
526,2023-12-08,10
527,2023-02-08,10
527,2023-03-10,10
527,2023-04-09,10
527,2023-05-09,10
528,2023-05-24,10
528,2023-06-23,10
529,2023-06-30,10
529,2023-07-30,10
529,2023-08-29,10
529,2023-09-28,10
529,2023-10-28,10
529,2023-11-27,10
529,2023-12-27,10
530,2023-03-12,10
530,2023-04-11,10
531,2023-03-31,10
531,2023-04-30,10
531,2023-05-30,10
531,2023-06-29,10
532,2023-05-16,10
532,2023-06-15,10
532,2023-07-15,10
532,2023-08-14,10
533,2023-01-21,10
533,2023-02-20,10
533,2023-03-22,10
533,2023-04-21,10
533,2023-05-21,10
534,2023-06-12,10
534,2023-07-12,10
534,2023-08-11,10
534,2023-09-10,10
534,2023-10-10,10
534,2023-11-09,10
535,2023-05-10,10
535,2023-06-09,10
535,2023-07-09,10
535,2023-08-08,10
535,2023-09-07,10
536,2023-03-30,10
536,2023-04-29,10
536,2023-05-29,10
536,2023-06-28,10
536,2023-07-28,10
536,2023-08-27,10
537,2023-06-20,10
537,2023-07-20,10
537,2023-08-19,10
538,2023-05-05,10
538,2023-06-04,10
538,2023-07-04,10
538,2023-08-03,10
538,2023-09-02,10
538,2023-10-02,10
538,2023-11-01,10
539,2023-07-11,10
539,2023-08-10,10
539,2023-09-09,10
539,2023-10-09,10
539,2023-11-08,10
539,2023-12-08,10
540,2023-03-14,10
540,2023-04-13,10
540,2023-05-13,10
540,2023-06-12,10
540,2023-07-12,10
540,2023-08-11,10
540,2023-09-10,10
541,2023-07-03,10
541,2023-08-02,10
541,2023-09-01,10
541,2023-10-01,10
541,2023-10-31,10
541,2023-11-30,10
541,2023-12-30,10
542,2023-06-01,10
542,2023-07-01,10
542,2023-07-31,10
542,2023-08-30,10
543,2023-02-15,10
543,2023-03-17,10
544,2023-03-25,10
545,2023-01-11,10
545,2023-02-10,10
545,2023-03-12,10
545,2023-04-11,10
545,2023-05-11,10
545,2023-06-10,10
545,2023-07-10,10
545,2023-08-09,10
545,2023-09-08,10
546,2023-06-04,10
546,2023-07-04,10
546,2023-08-03,10
546,2023-09-02,10
546,2023-10-02,10
546,2023-11-01,10
546,2023-12-01,10
547,2023-02-12,10
548,2023-01-13,10
548,2023-02-12,10
548,2023-03-14,10
548,2023-04-13,10
548,2023-05-13,10
549,2023-03-12,10
549,2023-04-11,10
549,2023-05-11,10
549,2023-06-10,10
549,2023-07-10,10
549,2023-08-09,10
549,2023-09-08,10
549,2023-10-08,10
549,2023-11-07,10
550,2023-06-05,10
550,2023-07-05,10
550,2023-08-04,10
550,2023-09-03,10
550,2023-10-03,10
550,2023-11-02,10
551,2023-02-28,10
551,2023-03-30,10
551,2023-04-29,10
551,2023-05-29,10
551,2023-06-28,10
552,2023-03-10,10
552,2023-04-09,10
552,2023-05-09,10
552,2023-06-08,10
552,2023-07-08,10
552,2023-08-07,10
552,2023-09-06,10
552,2023-10-06,10
552,2023-11-05,10
553,2023-06-22,10
554,2023-05-24,10
554,2023-06-23,10
554,2023-07-23,10
554,2023-08-22,10
554,2023-09-21,10
555,2023-01-01,10
555,2023-01-31,10
556,2023-02-25,10
556,2023-03-27,10
556,2023-04-26,10
556,2023-05-26,10
556,2023-06-25,10
556,2023-07-25,10
556,2023-08-24,10
557,2023-03-17,10
557,2023-04-16,10
557,2023-05-16,10
557,2023-06-15,10
557,2023-07-15,10
557,2023-08-14,10
558,2023-02-05,10
558,2023-03-07,10
558,2023-04-06,10
558,2023-05-06,10
558,2023-06-05,10
558,2023-07-05,10
558,2023-08-04,10
559,2023-07-05,10
559,2023-08-04,10
560,2023-01-26,10
561,2023-03-19,10
561,2023-04-18,10
561,2023-05-18,10
561,2023-06-17,10
561,2023-07-17,10
561,2023-08-16,10
561,2023-09-15,10
562,2023-04-06,10
562,2023-05-06,10
562,2023-06-05,10
562,2023-07-05,10
562,2023-08-04,10
562,2023-09-03,10
563,2023-07-08,10
563,2023-08-07,10
563,2023-09-06,10
563,2023-10-06,10
563,2023-11-05,10
563,2023-12-05,10
564,2023-04-03,10
564,2023-05-03,10
564,2023-06-02,10
564,2023-07-02,10
564,2023-08-01,10
564,2023-08-31,10
564,2023-09-30,10
564,2023-10-30,10
565,2023-07-08,10
565,2023-08-07,10
565,2023-09-06,10
565,2023-10-06,10
566,2023-05-20,10
566,2023-06-19,10
566,2023-07-19,10
566,2023-08-18,10
566,2023-09-17,10
566,2023-10-17,10
566,2023-11-16,10
567,2023-03-18,10
567,2023-04-17,10
568,2023-01-16,10
568,2023-02-15,10
569,2023-03-05,10
569,2023-04-04,10
569,2023-05-04,10
569,2023-06-03,10
569,2023-07-03,10
569,2023-08-02,10
569,2023-09-01,10
570,2023-03-09,10
570,2023-04-08,10
570,2023-05-08,10
571,2023-05-26,10
571,2023-06-25,10
571,2023-07-25,10
571,2023-08-24,10
571,2023-09-23,10
571,2023-10-23,10
571,2023-11-22,10
572,2023-01-30,10
572,2023-03-01,10
573,2023-07-18,10
574,2023-02-01,10
574,2023-03-03,10
574,2023-04-02,10
574,2023-05-02,10
574,2023-06-01,10
574,2023-07-01,10
574,2023-07-31,10
575,2023-05-09,10
575,2023-06-08,10
575,2023-07-08,10
575,2023-08-07,10
575,2023-09-06,10
575,2023-10-06,10
576,2023-03-07,10
576,2023-04-06,10
576,2023-05-06,10
576,2023-06-05,10
576,2023-07-05,10
576,2023-08-04,10
576,2023-09-03,10
576,2023-10-03,10
577,2023-04-02,10
577,2023-05-02,10
577,2023-06-01,10
577,2023-07-01,10
577,2023-07-31,10
578,2023-01-29,10
578,2023-02-28,10
578,2023-03-30,10
578,2023-04-29,10
579,2023-07-06,10
579,2023-08-05,10
579,2023-09-04,10
579,2023-10-04,10
579,2023-11-03,10
579,2023-12-03,10
580,2023-07-08,10
580,2023-08-07,10
580,2023-09-06,10
580,2023-10-06,10
581,2023-07-07,10
581,2023-08-06,10
581,2023-09-05,10
581,2023-10-05,10
581,2023-11-04,10
581,2023-12-04,10
582,2023-01-02,10
582,2023-02-01,10
582,2023-03-03,10
582,2023-04-02,10
582,2023-05-02,10
582,2023-06-01,10
582,2023-07-01,10
582,2023-07-31,10
582,2023-08-30,10
583,2023-04-13,10
583,2023-05-13,10
583,2023-06-12,10
583,2023-07-12,10
583,2023-08-11,10
583,2023-09-10,10
584,2023-04-06,10
584,2023-05-06,10
584,2023-06-05,10
584,2023-07-05,10
584,2023-08-04,10
584,2023-09-03,10
584,2023-10-03,10
585,2023-02-28,10
585,2023-03-30,10
585,2023-04-29,10
586,2023-05-16,10
586,2023-06-15,10
586,2023-07-15,10
586,2023-08-14,10
586,2023-09-13,10
586,2023-10-13,10
586,2023-11-12,10
587,2023-04-04,10
587,2023-05-04,10
587,2023-06-03,10
587,2023-07-03,10
587,2023-08-02,10
587,2023-09-01,10
587,2023-10-01,10
587,2023-10-31,10
588,2023-04-13,10
589,2023-02-26,10
589,2023-03-28,10
590,2023-06-16,10
590,2023-07-16,10
590,2023-08-15,10
590,2023-09-14,10
591,2023-03-21,10
591,2023-04-20,10
591,2023-05-20,10
591,2023-06-19,10
591,2023-07-19,10
591,2023-08-18,10
591,2023-09-17,10
591,2023-10-17,10
591,2023-11-16,10
592,2023-05-06,10
592,2023-06-05,10
592,2023-07-05,10
592,2023-08-04,10
593,2023-06-16,10
593,2023-07-16,10
593,2023-08-15,10
593,2023-09-14,10
593,2023-10-14,10
593,2023-11-13,10
593,2023-12-13,10
594,2023-03-07,10
594,2023-04-06,10
595,2023-05-14,10
595,2023-06-13,10
595,2023-07-13,10
595,2023-08-12,10
595,2023-09-11,10
595,2023-10-11,10
595,2023-11-10,10
596,2023-06-20,10
596,2023-07-20,10
596,2023-08-19,10
596,2023-09-18,10
596,2023-10-18,10
596,2023-11-17,10
596,2023-12-17,10
597,2023-01-27,10
597,2023-02-26,10
597,2023-03-28,10
597,2023-04-27,10
597,2023-05-27,10
597,2023-06-26,10
597,2023-07-26,10
597,2023-08-25,10
598,2023-01-31,10
598,2023-03-02,10
599,2023-07-13,10
599,2023-08-12,10
599,2023-09-11,10
599,2023-10-11,10
599,2023-11-10,10
599,2023-12-10,10
600,2023-04-03,10
600,2023-05-03,10
600,2023-06-02,10
600,2023-07-02,10
600,2023-08-01,10
600,2023-08-31,10
601,2023-03-11,10
601,2023-04-10,10
601,2023-05-10,10
601,2023-06-09,10
601,2023-07-09,10
601,2023-08-08,10
601,2023-09-07,10
602,2023-02-03,10
602,2023-03-05,10
602,2023-04-04,10
602,2023-05-04,10
602,2023-06-03,10
602,2023-07-03,10
602,2023-08-02,10
602,2023-09-01,10
602,2023-10-01,10
603,2023-02-28,10
603,2023-03-30,10
603,2023-04-29,10
603,2023-05-29,10
603,2023-06-28,10
603,2023-07-28,10
603,2023-08-27,10
603,2023-09-26,10
603,2023-10-26,10
604,2023-06-25,10
604,2023-07-25,10
604,2023-08-24,10
605,2023-05-17,10
605,2023-06-16,10
606,2023-03-01,10
606,2023-03-31,10
606,2023-04-30,10
607,2023-01-06,10
608,2023-02-03,10
608,2023-03-05,10
608,2023-04-04,10
608,2023-05-04,10
608,2023-06-03,10
608,2023-07-03,10
608,2023-08-02,10
609,2023-02-07,10
610,2023-04-05,10
610,2023-05-05,10
610,2023-06-04,10
610,2023-07-04,10
610,2023-08-03,10
610,2023-09-02,10
610,2023-10-02,10
611,2023-02-13,10
611,2023-03-15,10
611,2023-04-14,10
611,2023-05-14,10
611,2023-06-13,10
612,2023-04-25,10
613,2023-02-28,10
613,2023-03-30,10
614,2023-03-26,10
614,2023-04-25,10
614,2023-05-25,10
614,2023-06-24,10
614,2023-07-24,10
614,2023-08-23,10
614,2023-09-22,10
614,2023-10-22,10
615,2023-03-29,10
615,2023-04-28,10
615,2023-05-28,10
615,2023-06-27,10
616,2023-05-19,10
616,2023-06-18,10
616,2023-07-18,10
616,2023-08-17,10
617,2023-05-26,10
617,2023-06-25,10
618,2023-06-26,10
618,2023-07-26,10
618,2023-08-25,10
618,2023-09-24,10
619,2023-02-18,10
619,2023-03-20,10
619,2023-04-19,10
619,2023-05-19,10
619,2023-06-18,10
619,2023-07-18,10
619,2023-08-17,10
619,2023-09-16,10
620,2023-02-14,10
620,2023-03-16,10
621,2023-05-09,10
621,2023-06-08,10
621,2023-07-08,10
621,2023-08-07,10
621,2023-09-06,10
621,2023-10-06,10
621,2023-11-05,10
621,2023-12-05,10
622,2023-03-23,10
622,2023-04-22,10
622,2023-05-22,10
622,2023-06-21,10
622,2023-07-21,10
622,2023-08-20,10
622,2023-09-19,10
622,2023-10-19,10
623,2023-04-18,10
623,2023-05-18,10
623,2023-06-17,10
623,2023-07-17,10
623,2023-08-16,10
623,2023-09-15,10
623,2023-10-15,10
623,2023-11-14,10
623,2023-12-14,10
624,2023-05-12,10
624,2023-06-11,10
624,2023-07-11,10
624,2023-08-10,10
624,2023-09-09,10
624,2023-10-09,10
625,2023-01-06,10
625,2023-02-05,10
625,2023-03-07,10
625,2023-04-06,10
626,2023-03-05,10
626,2023-04-04,10
626,2023-05-04,10
626,2023-06-03,10
626,2023-07-03,10
626,2023-08-02,10
626,2023-09-01,10
626,2023-10-01,10
626,2023-10-31,10
627,2023-06-25,10
627,2023-07-25,10
627,2023-08-24,10
627,2023-09-23,10
627,2023-10-23,10
627,2023-11-22,10
628,2023-06-21,10
628,2023-07-21,10
628,2023-08-20,10
628,2023-09-19,10
628,2023-10-19,10
628,2023-11-18,10
628,2023-12-18,10
629,2023-05-30,10
629,2023-06-29,10
629,2023-07-29,10
629,2023-08-28,10
629,2023-09-27,10
629,2023-10-27,10
630,2023-05-27,10
630,2023-06-26,10
630,2023-07-26,10
630,2023-08-25,10
631,2023-04-22,10
631,2023-05-22,10
631,2023-06-21,10
631,2023-07-21,10
631,2023-08-20,10
631,2023-09-19,10
631,2023-10-19,10
632,2023-04-15,10
632,2023-05-15,10
632,2023-06-14,10
632,2023-07-14,10
633,2023-06-30,10
634,2023-02-25,10
634,2023-03-27,10
634,2023-04-26,10
634,2023-05-26,10
634,2023-06-25,10
634,2023-07-25,10
634,2023-08-24,10
634,2023-09-23,10
635,2023-01-27,10
635,2023-02-26,10
635,2023-03-28,10
635,2023-04-27,10
635,2023-05-27,10
635,2023-06-26,10
636,2023-05-17,10
636,2023-06-16,10
636,2023-07-16,10
636,2023-08-15,10
636,2023-09-14,10
636,2023-10-14,10
636,2023-11-13,10
636,2023-12-13,10
637,2023-05-09,10
637,2023-06-08,10
638,2023-03-07,10
638,2023-04-06,10
638,2023-05-06,10
638,2023-06-05,10
638,2023-07-05,10
638,2023-08-04,10
638,2023-09-03,10
639,2023-01-09,10
639,2023-02-08,10
639,2023-03-10,10
639,2023-04-09,10
640,2023-03-15,10
640,2023-04-14,10
640,2023-05-14,10
640,2023-06-13,10
641,2023-04-07,10
641,2023-05-07,10
641,2023-06-06,10
641,2023-07-06,10
641,2023-08-05,10
642,2023-02-03,10
642,2023-03-05,10
642,2023-04-04,10
643,2023-02-05,10
643,2023-03-07,10
643,2023-04-06,10
643,2023-05-06,10
643,2023-06-05,10
644,2023-01-09,10
644,2023-02-08,10
644,2023-03-10,10
644,2023-04-09,10
644,2023-05-09,10
645,2023-07-14,10
645,2023-08-13,10
645,2023-09-12,10
646,2023-06-01,10
646,2023-07-01,10
646,2023-07-31,10
646,2023-08-30,10
646,2023-09-29,10
646,2023-10-29,10
646,2023-11-28,10
646,2023-12-28,10
647,2023-07-19,10
647,2023-08-18,10
648,2023-02-19,10
648,2023-03-21,10
648,2023-04-20,10
648,2023-05-20,10
648,2023-06-19,10
648,2023-07-19,10
648,2023-08-18,10
648,2023-09-17,10
649,2023-04-01,10
650,2023-03-07,10
650,2023-04-06,10
650,2023-05-06,10
650,2023-06-05,10
650,2023-07-05,10
651,2023-03-18,10
651,2023-04-17,10
651,2023-05-17,10
651,2023-06-16,10
651,2023-07-16,10
651,2023-08-15,10
651,2023-09-14,10
652,2023-04-25,10
652,2023-05-25,10
652,2023-06-24,10
652,2023-07-24,10
652,2023-08-23,10
652,2023-09-22,10
652,2023-10-22,10
652,2023-11-21,10
653,2023-05-11,10
653,2023-06-10,10
654,2023-04-02,10
654,2023-05-02,10
654,2023-06-01,10
654,2023-07-01,10
654,2023-07-31,10
654,2023-08-30,10
654,2023-09-29,10
654,2023-10-29,10
654,2023-11-28,10
655,2023-03-13,10
655,2023-04-12,10
655,2023-05-12,10
655,2023-06-11,10
655,2023-07-11,10
655,2023-08-10,10
655,2023-09-09,10
655,2023-10-09,10
656,2023-06-26,10
656,2023-07-26,10
657,2023-01-20,10
658,2023-03-06,10
658,2023-04-05,10
658,2023-05-05,10
658,2023-06-04,10
658,2023-07-04,10
659,2023-05-10,10
659,2023-06-09,10
660,2023-04-01,10
660,2023-05-01,10
660,2023-05-31,10
661,2023-02-03,10
661,2023-03-05,10
661,2023-04-04,10
661,2023-05-04,10
661,2023-06-03,10
661,2023-07-03,10
661,2023-08-02,10
661,2023-09-01,10
662,2023-03-17,10
662,2023-04-16,10
663,2023-02-04,10
663,2023-03-06,10
663,2023-04-05,10
663,2023-05-05,10
663,2023-06-04,10
663,2023-07-04,10
664,2023-05-24,10
664,2023-06-23,10
664,2023-07-23,10
664,2023-08-22,10
664,2023-09-21,10
664,2023-10-21,10
664,2023-11-20,10
664,2023-12-20,10
665,2023-01-16,10
665,2023-02-15,10
665,2023-03-17,10
665,2023-04-16,10
665,2023-05-16,10
665,2023-06-15,10
665,2023-07-15,10
665,2023-08-14,10
666,2023-05-15,10
666,2023-06-14,10
666,2023-07-14,10
666,2023-08-13,10
666,2023-09-12,10
666,2023-10-12,10
666,2023-11-11,10
666,2023-12-11,10
667,2023-06-21,10
667,2023-07-21,10
667,2023-08-20,10
667,2023-09-19,10
667,2023-10-19,10
668,2023-06-03,10
668,2023-07-03,10
668,2023-08-02,10
668,2023-09-01,10
669,2023-05-03,10
669,2023-06-02,10
669,2023-07-02,10
669,2023-08-01,10
670,2023-06-24,10
670,2023-07-24,10
670,2023-08-23,10
670,2023-09-22,10
670,2023-10-22,10
670,2023-11-21,10
670,2023-12-21,10
671,2023-02-26,10
671,2023-03-28,10
672,2023-02-26,10
672,2023-03-28,10
672,2023-04-27,10
672,2023-05-27,10
672,2023-06-26,10
672,2023-07-26,10
672,2023-08-25,10
673,2023-02-21,10
673,2023-03-23,10
673,2023-04-22,10
673,2023-05-22,10
673,2023-06-21,10
673,2023-07-21,10
673,2023-08-20,10
674,2023-01-28,10
675,2023-06-27,10
675,2023-07-27,10
675,2023-08-26,10
675,2023-09-25,10
675,2023-10-25,10
675,2023-11-24,10
676,2023-05-12,10
676,2023-06-11,10
676,2023-07-11,10
677,2023-02-25,10
677,2023-03-27,10
677,2023-04-26,10
677,2023-05-26,10
677,2023-06-25,10
677,2023-07-25,10
677,2023-08-24,10
678,2023-04-26,10
679,2023-06-07,10
680,2023-01-21,10
680,2023-02-20,10
681,2023-02-25,10
681,2023-03-27,10
681,2023-04-26,10
681,2023-05-26,10
681,2023-06-25,10
681,2023-07-25,10
681,2023-08-24,10
681,2023-09-23,10
682,2023-01-27,10
682,2023-02-26,10
683,2023-05-05,10
683,2023-06-04,10
683,2023-07-04,10
683,2023-08-03,10
684,2023-01-23,10
684,2023-02-22,10
684,2023-03-24,10
684,2023-04-23,10
684,2023-05-23,10
684,2023-06-22,10
684,2023-07-22,10
684,2023-08-21,10
684,2023-09-20,10
685,2023-06-20,10
685,2023-07-20,10
685,2023-08-19,10
685,2023-09-18,10
685,2023-10-18,10
685,2023-11-17,10
685,2023-12-17,10
686,2023-07-06,10
686,2023-08-05,10
686,2023-09-04,10
687,2023-01-30,10
687,2023-03-01,10
687,2023-03-31,10
688,2023-01-08,10
688,2023-02-07,10
688,2023-03-09,10
689,2023-01-16,10
689,2023-02-15,10
689,2023-03-17,10
689,2023-04-16,10
689,2023-05-16,10
689,2023-06-15,10
689,2023-07-15,10
689,2023-08-14,10
690,2023-05-21,10
690,2023-06-20,10
691,2023-04-13,10
691,2023-05-13,10
691,2023-06-12,10
692,2023-01-29,10
693,2023-05-11,10
694,2023-05-02,10
694,2023-06-01,10
694,2023-07-01,10
694,2023-07-31,10
694,2023-08-30,10
694,2023-09-29,10
694,2023-10-29,10
694,2023-11-28,10
694,2023-12-28,10
695,2023-01-12,10
695,2023-02-11,10
696,2023-06-07,10
696,2023-07-07,10
696,2023-08-06,10
696,2023-09-05,10
696,2023-10-05,10
697,2023-01-21,10
698,2023-02-15,10
699,2023-07-14,10
699,2023-08-13,10
699,2023-09-12,10
700,2023-05-14,10
700,2023-06-13,10
700,2023-07-13,10
700,2023-08-12,10
700,2023-09-11,10
700,2023-10-11,10
700,2023-11-10,10
701,2023-05-13,10
701,2023-06-12,10
701,2023-07-12,10
701,2023-08-11,10
701,2023-09-10,10
701,2023-10-10,10
702,2023-03-26,10
702,2023-04-25,10
702,2023-05-25,10
702,2023-06-24,10
702,2023-07-24,10
703,2023-02-15,10
703,2023-03-17,10
703,2023-04-16,10
703,2023-05-16,10
703,2023-06-15,10
703,2023-07-15,10
703,2023-08-14,10
703,2023-09-13,10
704,2023-03-15,10
705,2023-07-12,10
706,2023-04-06,10
706,2023-05-06,10
706,2023-06-05,10
707,2023-07-14,10
707,2023-08-13,10
708,2023-03-21,10
708,2023-04-20,10
708,2023-05-20,10
709,2023-07-06,10
709,2023-08-05,10
710,2023-04-17,10
711,2023-02-06,10
711,2023-03-08,10
711,2023-04-07,10
712,2023-05-12,10
712,2023-06-11,10
713,2023-05-25,10
713,2023-06-24,10
713,2023-07-24,10
713,2023-08-23,10
713,2023-09-22,10
714,2023-01-26,10
714,2023-02-25,10
714,2023-03-27,10
714,2023-04-26,10
715,2023-06-04,10
715,2023-07-04,10
715,2023-08-03,10
715,2023-09-02,10
715,2023-10-02,10
716,2023-02-23,10
716,2023-03-25,10
716,2023-04-24,10
716,2023-05-24,10
716,2023-06-23,10
716,2023-07-23,10
717,2023-01-16,10
717,2023-02-15,10
717,2023-03-17,10
717,2023-04-16,10
718,2023-02-25,10
718,2023-03-27,10
718,2023-04-26,10
718,2023-05-26,10
718,2023-06-25,10
718,2023-07-25,10
719,2023-02-21,10
719,2023-03-23,10
719,2023-04-22,10
719,2023-05-22,10
719,2023-06-21,10
719,2023-07-21,10
720,2023-02-11,10
720,2023-03-13,10
720,2023-04-12,10
720,2023-05-12,10
720,2023-06-11,10
720,2023-07-11,10
720,2023-08-10,10
720,2023-09-09,10
721,2023-02-05,10
721,2023-03-07,10
722,2023-02-07,10
722,2023-03-09,10
722,2023-04-08,10
722,2023-05-08,10
722,2023-06-07,10
722,2023-07-07,10
723,2023-05-10,10
723,2023-06-09,10
724,2023-06-29,10
724,2023-07-29,10
724,2023-08-28,10
724,2023-09-27,10
724,2023-10-27,10
724,2023-11-26,10
725,2023-02-07,10
725,2023-03-09,10
725,2023-04-08,10
725,2023-05-08,10
725,2023-06-07,10
725,2023-07-07,10
725,2023-08-06,10
725,2023-09-05,10
725,2023-10-05,10
726,2023-02-08,10
726,2023-03-10,10
726,2023-04-09,10
726,2023-05-09,10
726,2023-06-08,10
726,2023-07-08,10
726,2023-08-07,10
726,2023-09-06,10
726,2023-10-06,10
727,2023-03-16,10
727,2023-04-15,10
727,2023-05-15,10
727,2023-06-14,10
727,2023-07-14,10
727,2023-08-13,10
727,2023-09-12,10
727,2023-10-12,10
728,2023-07-18,10
728,2023-08-17,10
728,2023-09-16,10
728,2023-10-16,10
728,2023-11-15,10
728,2023-12-15,10
729,2023-05-05,10
729,2023-06-04,10
729,2023-07-04,10
729,2023-08-03,10
729,2023-09-02,10
729,2023-10-02,10
729,2023-11-01,10
729,2023-12-01,10
730,2023-04-06,10
730,2023-05-06,10
730,2023-06-05,10
731,2023-07-19,10
732,2023-06-29,10
732,2023-07-29,10
732,2023-08-28,10
732,2023-09-27,10
732,2023-10-27,10
732,2023-11-26,10
732,2023-12-26,10
733,2023-02-07,10
733,2023-03-09,10
733,2023-04-08,10
733,2023-05-08,10
733,2023-06-07,10
733,2023-07-07,10
734,2023-06-25,10
735,2023-04-20,10
735,2023-05-20,10
736,2023-07-13,10
737,2023-04-07,10
737,2023-05-07,10
738,2023-04-15,10
738,2023-05-15,10
738,2023-06-14,10
738,2023-07-14,10
738,2023-08-13,10
738,2023-09-12,10
738,2023-10-12,10
738,2023-11-11,10
739,2023-03-31,10
739,2023-04-30,10
739,2023-05-30,10
739,2023-06-29,10
739,2023-07-29,10
739,2023-08-28,10
739,2023-09-27,10
739,2023-10-27,10
740,2023-07-10,10
740,2023-08-09,10
740,2023-09-08,10
740,2023-10-08,10
740,2023-11-07,10
741,2023-05-11,10
741,2023-06-10,10
741,2023-07-10,10
741,2023-08-09,10
741,2023-09-08,10
741,2023-10-08,10
741,2023-11-07,10
741,2023-12-07,10
742,2023-01-21,10
742,2023-02-20,10
742,2023-03-22,10
742,2023-04-21,10
743,2023-06-03,10
743,2023-07-03,10
743,2023-08-02,10
743,2023-09-01,10
744,2023-07-06,10
744,2023-08-05,10
744,2023-09-04,10
744,2023-10-04,10
744,2023-11-03,10
745,2023-06-06,10
745,2023-07-06,10
745,2023-08-05,10
745,2023-09-04,10
746,2023-03-15,10
746,2023-04-14,10
746,2023-05-14,10
746,2023-06-13,10
746,2023-07-13,10
746,2023-08-12,10
747,2023-07-05,10
748,2023-07-12,10
748,2023-08-11,10
748,2023-09-10,10
748,2023-10-10,10
749,2023-05-30,10
749,2023-06-29,10
749,2023-07-29,10
749,2023-08-28,10
750,2023-06-20,10
751,2023-05-19,10
751,2023-06-18,10
751,2023-07-18,10
751,2023-08-17,10
751,2023-09-16,10
751,2023-10-16,10
751,2023-11-15,10
751,2023-12-15,10
752,2023-05-10,10
752,2023-06-09,10
752,2023-07-09,10
752,2023-08-08,10
752,2023-09-07,10
753,2023-02-08,10
753,2023-03-10,10
753,2023-04-09,10
753,2023-05-09,10
753,2023-06-08,10
753,2023-07-08,10
753,2023-08-07,10
754,2023-01-07,10
754,2023-02-06,10
754,2023-03-08,10
754,2023-04-07,10
754,2023-05-07,10
754,2023-06-06,10
754,2023-07-06,10
755,2023-03-13,10
755,2023-04-12,10
755,2023-05-12,10
755,2023-06-11,10
755,2023-07-11,10
755,2023-08-10,10
755,2023-09-09,10
755,2023-10-09,10
755,2023-11-08,10
756,2023-01-17,10
756,2023-02-16,10
756,2023-03-18,10
756,2023-04-17,10
757,2023-05-08,10
757,2023-06-07,10
757,2023-07-07,10
757,2023-08-06,10
758,2023-03-06,10
758,2023-04-05,10
758,2023-05-05,10
758,2023-06-04,10
758,2023-07-04,10
759,2023-01-05,10
759,2023-02-04,10
760,2023-06-06,10
760,2023-07-06,10
760,2023-08-05,10
760,2023-09-04,10
760,2023-10-04,10
761,2023-06-09,10
761,2023-07-09,10
761,2023-08-08,10
761,2023-09-07,10
761,2023-10-07,10
761,2023-11-06,10
762,2023-06-30,10
762,2023-07-30,10
762,2023-08-29,10
762,2023-09-28,10
762,2023-10-28,10
763,2023-01-10,10
763,2023-02-09,10
763,2023-03-11,10
763,2023-04-10,10
763,2023-05-10,10
763,2023-06-09,10
763,2023-07-09,10
763,2023-08-08,10
763,2023-09-07,10
764,2023-03-05,10
764,2023-04-04,10
764,2023-05-04,10
764,2023-06-03,10
765,2023-06-07,10
765,2023-07-07,10
766,2023-02-07,10
766,2023-03-09,10
766,2023-04-08,10
766,2023-05-08,10
766,2023-06-07,10
767,2023-02-18,10
767,2023-03-20,10
767,2023-04-19,10
768,2023-06-05,10
768,2023-07-05,10
768,2023-08-04,10
769,2023-04-06,10
769,2023-05-06,10
770,2023-04-19,10
770,2023-05-19,10
770,2023-06-18,10
770,2023-07-18,10
770,2023-08-17,10
770,2023-09-16,10
770,2023-10-16,10
770,2023-11-15,10
770,2023-12-15,10
771,2023-04-16,10
771,2023-05-16,10
771,2023-06-15,10
771,2023-07-15,10
771,2023-08-14,10
772,2023-05-09,10
772,2023-06-08,10
773,2023-01-13,10
773,2023-02-12,10
773,2023-03-14,10
773,2023-04-13,10
773,2023-05-13,10
773,2023-06-12,10
774,2023-02-24,10
774,2023-03-26,10
774,2023-04-25,10
775,2023-07-06,10
775,2023-08-05,10
775,2023-09-04,10
775,2023-10-04,10
776,2023-04-15,10
776,2023-05-15,10
776,2023-06-14,10
776,2023-07-14,10
776,2023-08-13,10
776,2023-09-12,10
776,2023-10-12,10
776,2023-11-11,10
776,2023-12-11,10
777,2023-04-23,10
777,2023-05-23,10
777,2023-06-22,10
777,2023-07-22,10
777,2023-08-21,10
777,2023-09-20,10
778,2023-03-03,10
779,2023-02-12,10
779,2023-03-14,10
780,2023-04-22,10
780,2023-05-22,10
780,2023-06-21,10
780,2023-07-21,10
780,2023-08-20,10
780,2023-09-19,10
781,2023-03-19,10
781,2023-04-18,10
781,2023-05-18,10
782,2023-05-19,10
782,2023-06-18,10
782,2023-07-18,10
782,2023-08-17,10
783,2023-03-02,10
783,2023-04-01,10
784,2023-04-15,10
784,2023-05-15,10
784,2023-06-14,10
785,2023-06-22,10
785,2023-07-22,10
785,2023-08-21,10
785,2023-09-20,10
785,2023-10-20,10
785,2023-11-19,10
785,2023-12-19,10
786,2023-06-27,10
786,2023-07-27,10
786,2023-08-26,10
786,2023-09-25,10
787,2023-07-02,10
787,2023-08-01,10
787,2023-08-31,10
