"user_id","pay_date","amount","region","platform","cohort_month","cohort_index"
506,"2023-06-25",10,North America,Android,"2023-03-27",3
506,"2023-07-25",10,North America,Android,"2023-03-27",4
506,"2023-08-24",10,North America,Android,"2023-03-27",5
506,"2023-09-23",10,North America,Android,"2023-03-27",6
507,"2023-01-28",10,Asia,Web,"2023-01-28",0
507,"2023-02-27",10,Asia,Web,"2023-01-28",1
507,"2023-03-29",10,Asia,Web,"2023-01-28",2
507,"2023-04-28",10,Asia,Web,"2023-01-28",3
507,"2023-05-28",10,Asia,Web,"2023-01-28",4
507,"2023-06-27",10,Asia,Web,"2023-01-28",5
507,"2023-07-27",10,Asia,Web,"2023-01-28",6
507,"2023-08-26",10,Asia,Web,"2023-01-28",7
508,"2023-05-17",10,North America,Web,"2023-05-17",0
508,"2023-06-16",10,North America,Web,"2023-05-17",1
508,"2023-07-16",10,North America,Web,"2023-05-17",2
508,"2023-08-15",10,North America,Web,"2023-05-17",3
508,"2023-09-14",10,North America,Web,"2023-05-17",4
509,"2023-01-05",10,Europe,Web,"2023-01-05",0
509,"2023-02-04",10,Europe,Web,"2023-01-05",1
509,"2023-03-06",10,Europe,Web,"2023-01-05",2
509,"2023-04-05",10,Europe,Web,"2023-01-05",3
509,"2023-05-05",10,Europe,Web,"2023-01-05",4
509,"2023-06-04",10,Europe,Web,"2023-01-05",5
509,"2023-07-04",10,Europe,Web,"2023-01-05",6
509,"2023-08-03",10,Europe,Web,"2023-01-05",7
509,"2023-09-02",10,Europe,Web,"2023-01-05",8
510,"2023-07-13",10,Asia,Web,"2023-07-13",0
510,"2023-08-12",10,Asia,Web,"2023-07-13",1
510,"2023-09-11",10,Asia,Web,"2023-07-13",2
510,"2023-10-11",10,Asia,Web,"2023-07-13",3
510,"2023-11-10",10,Asia,Web,"2023-07-13",4
510,"2023-12-10",10,Asia,Web,"2023-07-13",5
511,"2023-01-17",10,Asia,Android,"2023-01-17",0
511,"2023-02-16",10,Asia,Android,"2023-01-17",1
512,"2023-05-19",10,Asia,iOS,"2023-05-19",0
512,"2023-06-18",10,Asia,iOS,"2023-05-19",1
512,"2023-07-18",10,Asia,iOS,"2023-05-19",2
512,"2023-08-17",10,Asia,iOS,"2023-05-19",3
512,"2023-09-16",10,Asia,iOS,"2023-05-19",4
512,"2023-10-16",10,Asia,iOS,"2023-05-19",5
512,"2023-11-15",10,Asia,iOS,"2023-05-19",6
512,"2023-12-15",10,Asia,iOS,"2023-05-19",7
513,"2023-02-20",10,Europe,Android,"2023-02-20",0
513,"2023-03-22",10,Europe,Android,"2023-02-20",1
513,"2023-04-21",10,Europe,Android,"2023-02-20",2
514,"2023-02-27",10,North America,Android,"2023-02-27",0
514,"2023-03-29",10,North America,Android,"2023-02-27",1
514,"2023-04-28",10,North America,Android,"2023-02-27",2
514,"2023-05-28",10,North America,Android,"2023-02-27",3
514,"2023-06-27",10,North America,Android,"2023-02-27",4
515,"2023-03-02",10,Asia,iOS,"2023-03-02",0
515,"2023-04-01",10,Asia,iOS,"2023-03-02",1
515,"2023-05-01",10,Asia,iOS,"2023-03-02",2
515,"2023-05-31",10,Asia,iOS,"2023-03-02",2
515,"2023-06-30",10,Asia,iOS,"2023-03-02",3
516,"2023-07-10",10,Asia,iOS,"2023-07-10",0
516,"2023-08-09",10,Asia,iOS,"2023-07-10",1
516,"2023-09-08",10,Asia,iOS,"2023-07-10",2
516,"2023-10-08",10,Asia,iOS,"2023-07-10",3
517,"2023-07-15",10,Asia,Android,"2023-07-15",0
517,"2023-08-14",10,Asia,Android,"2023-07-15",1
517,"2023-09-13",10,Asia,Android,"2023-07-15",2
517,"2023-10-13",10,Asia,Android,"2023-07-15",3
517,"2023-11-12",10,Asia,Android,"2023-07-15",4
517,"2023-12-12",10,Asia,Android,"2023-07-15",5
518,"2023-01-18",10,Europe,Android,"2023-01-18",0
518,"2023-02-17",10,Europe,Android,"2023-01-18",1
518,"2023-03-19",10,Europe,Android,"2023-01-18",2
518,"2023-04-18",10,Europe,Android,"2023-01-18",3
518,"2023-05-18",10,Europe,Android,"2023-01-18",4
518,"2023-06-17",10,Europe,Android,"2023-01-18",5
519,"2023-07-17",10,Europe,iOS,"2023-07-17",0
519,"2023-08-16",10,Europe,iOS,"2023-07-17",1
519,"2023-09-15",10,Europe,iOS,"2023-07-17",2
519,"2023-10-15",10,Europe,iOS,"2023-07-17",3
519,"2023-11-14",10,Europe,iOS,"2023-07-17",4
519,"2023-12-14",10,Europe,iOS,"2023-07-17",5
520,"2023-06-25",10,Europe,Web,"2023-06-25",0
520,"2023-07-25",10,Europe,Web,"2023-06-25",1
520,"2023-08-24",10,Europe,Web,"2023-06-25",2
520,"2023-09-23",10,Europe,Web,"2023-06-25",3
520,"2023-10-23",10,Europe,Web,"2023-06-25",4
520,"2023-11-22",10,Europe,Web,"2023-06-25",5
520,"2023-12-22",10,Europe,Web,"2023-06-25",6
521,"2023-07-18",10,Europe,iOS,"2023-07-18",0
521,"2023-08-17",10,Europe,iOS,"2023-07-18",1
521,"2023-09-16",10,Europe,iOS,"2023-07-18",2
522,"2023-07-09",10,Asia,iOS,"2023-07-09",0
522,"2023-08-08",10,Asia,iOS,"2023-07-09",1
522,"2023-09-07",10,Asia,iOS,"2023-07-09",2
523,"2023-01-02",10,North America,Android,"2023-01-02",0
523,"2023-02-01",10,North America,Android,"2023-01-02",1
523,"2023-03-03",10,North America,Android,"2023-01-02",2
523,"2023-04-02",10,North America,Android,"2023-01-02",3
523,"2023-05-02",10,North America,Android,"2023-01-02",4
523,"2023-06-01",10,North America,Android,"2023-01-02",5
523,"2023-07-01",10,North America,Android,"2023-01-02",6
523,"2023-07-31",10,North America,Android,"2023-01-02",6
524,"2023-07-19",10,Asia,Web,"2023-07-19",0
524,"2023-08-18",10,Asia,Web,"2023-07-19",1
524,"2023-09-17",10,Asia,Web,"2023-07-19",2
524,"2023-10-17",10,Asia,Web,"2023-07-19",3
524,"2023-11-16",10,Asia,Web,"2023-07-19",4
525,"2023-04-03",10,Europe,Web,"2023-04-03",0
525,"2023-05-03",10,Europe,Web,"2023-04-03",1
525,"2023-06-02",10,Europe,Web,"2023-04-03",2
525,"2023-07-02",10,Europe,Web,"2023-04-03",3
525,"2023-08-01",10,Europe,Web,"2023-04-03",4
525,"2023-08-31",10,Europe,Web,"2023-04-03",4
525,"2023-09-30",10,Europe,Web,"2023-04-03",5
526,"2023-04-12",10,Europe,Web,"2023-04-12",0
526,"2023-05-12",10,Europe,Web,"2023-04-12",1
526,"2023-06-11",10,Europe,Web,"2023-04-12",2
526,"2023-07-11",10,Europe,Web,"2023-04-12",3
526,"2023-08-10",10,Europe,Web,"2023-04-12",4
526,"2023-09-09",10,Europe,Web,"2023-04-12",5
526,"2023-10-09",10,Europe,Web,"2023-04-12",6
526,"2023-11-08",10,Europe,Web,"2023-04-12",7
526,"2023-12-08",10,Europe,Web,"2023-04-12",8
527,"2023-02-08",10,North America,Web,"2023-02-08",0
527,"2023-03-10",10,North America,Web,"2023-02-08",1
527,"2023-04-09",10,North America,Web,"2023-02-08",2
527,"2023-05-09",10,North America,Web,"2023-02-08",3
528,"2023-05-24",10,Europe,iOS,"2023-05-24",0
528,"2023-06-23",10,Europe,iOS,"2023-05-24",1
529,"2023-06-30",10,Europe,Web,"2023-06-30",0
529,"2023-07-30",10,Europe,Web,"2023-06-30",1
529,"2023-08-29",10,Europe,Web,"2023-06-30",2
529,"2023-09-28",10,Europe,Web,"2023-06-30",3
529,"2023-10-28",10,Europe,Web,"2023-06-30",4
529,"2023-11-27",10,Europe,Web,"2023-06-30",5
529,"2023-12-27",10,Europe,Web,"2023-06-30",6
530,"2023-03-12",10,Europe,Web,"2023-03-12",0
530,"2023-04-11",10,Europe,Web,"2023-03-12",1
531,"2023-03-31",10,Europe,iOS,"2023-03-31",0
531,"2023-04-30",10,Europe,iOS,"2023-03-31",1
531,"2023-05-30",10,Europe,iOS,"2023-03-31",2
531,"2023-06-29",10,Europe,iOS,"2023-03-31",3
532,"2023-05-16",10,Europe,Web,"2023-05-16",0
532,"2023-06-15",10,Europe,Web,"2023-05-16",1
532,"2023-07-15",10,Europe,Web,"2023-05-16",2
532,"2023-08-14",10,Europe,Web,"2023-05-16",3
533,"2023-01-21",10,Asia,Web,"2023-01-21",0
533,"2023-02-20",10,Asia,Web,"2023-01-21",1
533,"2023-03-22",10,Asia,Web,"2023-01-21",2
533,"2023-04-21",10,Asia,Web,"2023-01-21",3
533,"2023-05-21",10,Asia,Web,"2023-01-21",4
534,"2023-06-12",10,Europe,Web,"2023-06-12",0
534,"2023-07-12",10,Europe,Web,"2023-06-12",1
534,"2023-08-11",10,Europe,Web,"2023-06-12",2
534,"2023-09-10",10,Europe,Web,"2023-06-12",3
534,"2023-10-10",10,Europe,Web,"2023-06-12",4
534,"2023-11-09",10,Europe,Web,"2023-06-12",5
535,"2023-05-10",10,Asia,Android,"2023-05-10",0
535,"2023-06-09",10,Asia,Android,"2023-05-10",1
535,"2023-07-09",10,Asia,Android,"2023-05-10",2
535,"2023-08-08",10,Asia,Android,"2023-05-10",3
535,"2023-09-07",10,Asia,Android,"2023-05-10",4
536,"2023-03-30",10,Europe,Android,"2023-03-30",0
536,"2023-04-29",10,Europe,Android,"2023-03-30",1
536,"2023-05-29",10,Europe,Android,"2023-03-30",2
536,"2023-06-28",10,Europe,Android,"2023-03-30",3
536,"2023-07-28",10,Europe,Android,"2023-03-30",4
536,"2023-08-27",10,Europe,Android,"2023-03-30",5
537,"2023-06-20",10,North America,iOS,"2023-06-20",0
537,"2023-07-20",10,North America,iOS,"2023-06-20",1
537,"2023-08-19",10,North America,iOS,"2023-06-20",2
538,"2023-05-05",10,Asia,Web,"2023-05-05",0
538,"2023-06-04",10,Asia,Web,"2023-05-05",1
538,"2023-07-04",10,Asia,Web,"2023-05-05",2
538,"2023-08-03",10,Asia,Web,"2023-05-05",3
538,"2023-09-02",10,Asia,Web,"2023-05-05",4
538,"2023-10-02",10,Asia,Web,"2023-05-05",5
538,"2023-11-01",10,Asia,Web,"2023-05-05",6
539,"2023-07-11",10,Asia,Web,"2023-07-11",0
539,"2023-08-10",10,Asia,Web,"2023-07-11",1
539,"2023-09-09",10,Asia,Web,"2023-07-11",2
539,"2023-10-09",10,Asia,Web,"2023-07-11",3
539,"2023-11-08",10,Asia,Web,"2023-07-11",4
539,"2023-12-08",10,Asia,Web,"2023-07-11",5
540,"2023-03-14",10,Asia,Android,"2023-03-14",0
540,"2023-04-13",10,Asia,Android,"2023-03-14",1
540,"2023-05-13",10,Asia,Android,"2023-03-14",2
540,"2023-06-12",10,Asia,Android,"2023-03-14",3
540,"2023-07-12",10,Asia,Android,"2023-03-14",4
540,"2023-08-11",10,Asia,Android,"2023-03-14",5
540,"2023-09-10",10,Asia,Android,"2023-03-14",6
541,"2023-07-03",10,Asia,Android,"2023-07-03",0
541,"2023-08-02",10,Asia,Android,"2023-07-03",1
541,"2023-09-01",10,Asia,Android,"2023-07-03",2
541,"2023-10-01",10,Asia,Android,"2023-07-03",3
541,"2023-10-31",10,Asia,Android,"2023-07-03",3
541,"2023-11-30",10,Asia,Android,"2023-07-03",4
541,"2023-12-30",10,Asia,Android,"2023-07-03",5
542,"2023-06-01",10,Asia,Web,"2023-06-01",0
542,"2023-07-01",10,Asia,Web,"2023-06-01",1
542,"2023-07-31",10,Asia,Web,"2023-06-01",1
542,"2023-08-30",10,Asia,Web,"2023-06-01",2
543,"2023-02-15",10,Asia,iOS,"2023-02-15",0
543,"2023-03-17",10,Asia,iOS,"2023-02-15",1
544,"2023-03-25",10,North America,Android,"2023-03-25",0
545,"2023-01-11",10,Europe,Web,"2023-01-11",0
545,"2023-02-10",10,Europe,Web,"2023-01-11",1
545,"2023-03-12",10,Europe,Web,"2023-01-11",2
545,"2023-04-11",10,Europe,Web,"2023-01-11",3
545,"2023-05-11",10,Europe,Web,"2023-01-11",4
545,"2023-06-10",10,Europe,Web,"2023-01-11",5
545,"2023-07-10",10,Europe,Web,"2023-01-11",6
545,"2023-08-09",10,Europe,Web,"2023-01-11",7
545,"2023-09-08",10,Europe,Web,"2023-01-11",8
546,"2023-06-04",10,Europe,iOS,"2023-06-04",0
546,"2023-07-04",10,Europe,iOS,"2023-06-04",1
546,"2023-08-03",10,Europe,iOS,"2023-06-04",2
546,"2023-09-02",10,Europe,iOS,"2023-06-04",3
546,"2023-10-02",10,Europe,iOS,"2023-06-04",4
546,"2023-11-01",10,Europe,iOS,"2023-06-04",5
546,"2023-12-01",10,Europe,iOS,"2023-06-04",6
547,"2023-02-12",10,Europe,Web,"2023-02-12",0
548,"2023-01-13",10,North America,iOS,"2023-01-13",0
548,"2023-02-12",10,North America,iOS,"2023-01-13",1
548,"2023-03-14",10,North America,iOS,"2023-01-13",2
548,"2023-04-13",10,North America,iOS,"2023-01-13",3
548,"2023-05-13",10,North America,iOS,"2023-01-13",4
549,"2023-03-12",10,Asia,Web,"2023-03-12",0
549,"2023-04-11",10,Asia,Web,"2023-03-12",1
549,"2023-05-11",10,Asia,Web,"2023-03-12",2
549,"2023-06-10",10,Asia,Web,"2023-03-12",3
549,"2023-07-10",10,Asia,Web,"2023-03-12",4
549,"2023-08-09",10,Asia,Web,"2023-03-12",5
549,"2023-09-08",10,Asia,Web,"2023-03-12",6
549,"2023-10-08",10,Asia,Web,"2023-03-12",7
549,"2023-11-07",10,Asia,Web,"2023-03-12",8
550,"2023-06-05",10,Europe,Web,"2023-06-05",0
550,"2023-07-05",10,Europe,Web,"2023-06-05",1
550,"2023-08-04",10,Europe,Web,"2023-06-05",2
550,"2023-09-03",10,Europe,Web,"2023-06-05",3
550,"2023-10-03",10,Europe,Web,"2023-06-05",4
550,"2023-11-02",10,Europe,Web,"2023-06-05",5
551,"2023-02-28",10,Asia,Android,"2023-02-28",0
551,"2023-03-30",10,Asia,Android,"2023-02-28",1
551,"2023-04-29",10,Asia,Android,"2023-02-28",2
551,"2023-05-29",10,Asia,Android,"2023-02-28",3
551,"2023-06-28",10,Asia,Android,"2023-02-28",4
552,"2023-03-10",10,North America,Web,"2023-03-10",0
552,"2023-04-09",10,North America,Web,"2023-03-10",1
552,"2023-05-09",10,North America,Web,"2023-03-10",2
552,"2023-06-08",10,North America,Web,"2023-03-10",3
552,"2023-07-08",10,North America,Web,"2023-03-10",4
552,"2023-08-07",10,North America,Web,"2023-03-10",5
552,"2023-09-06",10,North America,Web,"2023-03-10",6
552,"2023-10-06",10,North America,Web,"2023-03-10",7
552,"2023-11-05",10,North America,Web,"2023-03-10",8
553,"2023-06-22",10,Europe,Android,"2023-06-22",0
554,"2023-05-24",10,North America,Android,"2023-05-24",0
554,"2023-06-23",10,North America,Android,"2023-05-24",1
554,"2023-07-23",10,North America,Android,"2023-05-24",2
554,"2023-08-22",10,North America,Android,"2023-05-24",3
554,"2023-09-21",10,North America,Android,"2023-05-24",4
555,"2023-01-01",10,North America,Web,"2023-01-01",0
555,"2023-01-31",10,North America,Web,"2023-01-01",0
556,"2023-02-25",10,Europe,Android,"2023-02-25",0
556,"2023-03-27",10,Europe,Android,"2023-02-25",1
556,"2023-04-26",10,Europe,Android,"2023-02-25",2
556,"2023-05-26",10,Europe,Android,"2023-02-25",3
556,"2023-06-25",10,Europe,Android,"2023-02-25",4
556,"2023-07-25",10,Europe,Android,"2023-02-25",5
556,"2023-08-24",10,Europe,Android,"2023-02-25",6
557,"2023-03-17",10,Asia,Web,"2023-03-17",0
557,"2023-04-16",10,Asia,Web,"2023-03-17",1
557,"2023-05-16",10,Asia,Web,"2023-03-17",2
557,"2023-06-15",10,Asia,Web,"2023-03-17",3
557,"2023-07-15",10,Asia,Web,"2023-03-17",4
557,"2023-08-14",10,Asia,Web,"2023-03-17",5
558,"2023-02-05",10,Europe,iOS,"2023-02-05",0
558,"2023-03-07",10,Europe,iOS,"2023-02-05",1
558,"2023-04-06",10,Europe,iOS,"2023-02-05",2
558,"2023-05-06",10,Europe,iOS,"2023-02-05",3
558,"2023-06-05",10,Europe,iOS,"2023-02-05",4
558,"2023-07-05",10,Europe,iOS,"2023-02-05",5
558,"2023-08-04",10,Europe,iOS,"2023-02-05",6
559,"2023-07-05",10,Europe,Web,"2023-07-05",0
559,"2023-08-04",10,Europe,Web,"2023-07-05",1
560,"2023-01-26",10,Europe,Web,"2023-01-26",0
561,"2023-03-19",10,North America,iOS,"2023-03-19",0
561,"2023-04-18",10,North America,iOS,"2023-03-19",1
561,"2023-05-18",10,North America,iOS,"2023-03-19",2
561,"2023-06-17",10,North America,iOS,"2023-03-19",3
561,"2023-07-17",10,North America,iOS,"2023-03-19",4
561,"2023-08-16",10,North America,iOS,"2023-03-19",5
561,"2023-09-15",10,North America,iOS,"2023-03-19",6
562,"2023-04-06",10,Asia,Android,"2023-04-06",0
562,"2023-05-06",10,Asia,Android,"2023-04-06",1
562,"2023-06-05",10,Asia,Android,"2023-04-06",2
562,"2023-07-05",10,Asia,Android,"2023-04-06",3
562,"2023-08-04",10,Asia,Android,"2023-04-06",4
562,"2023-09-03",10,Asia,Android,"2023-04-06",5
563,"2023-07-08",10,Asia,Android,"2023-07-08",0
563,"2023-08-07",10,Asia,Android,"2023-07-08",1
563,"2023-09-06",10,Asia,Android,"2023-07-08",2
563,"2023-10-06",10,Asia,Android,"2023-07-08",3
563,"2023-11-05",10,Asia,Android,"2023-07-08",4
563,"2023-12-05",10,Asia,Android,"2023-07-08",5
564,"2023-04-03",10,Europe,iOS,"2023-04-03",0
564,"2023-05-03",10,Europe,iOS,"2023-04-03",1
564,"2023-06-02",10,Europe,iOS,"2023-04-03",2
564,"2023-07-02",10,Europe,iOS,"2023-04-03",3
564,"2023-08-01",10,Europe,iOS,"2023-04-03",4
564,"2023-08-31",10,Europe,iOS,"2023-04-03",4
564,"2023-09-30",10,Europe,iOS,"2023-04-03",5
564,"2023-10-30",10,Europe,iOS,"2023-04-03",6
565,"2023-07-08",10,Europe,Web,"2023-07-08",0
565,"2023-08-07",10,Europe,Web,"2023-07-08",1
565,"2023-09-06",10,Europe,Web,"2023-07-08",2
565,"2023-10-06",10,Europe,Web,"2023-07-08",3
566,"2023-05-20",10,Europe,Android,"2023-05-20",0
566,"2023-06-19",10,Europe,Android,"2023-05-20",1
566,"2023-07-19",10,Europe,Android,"2023-05-20",2
566,"2023-08-18",10,Europe,Android,"2023-05-20",3
566,"2023-09-17",10,Europe,Android,"2023-05-20",4
566,"2023-10-17",10,Europe,Android,"2023-05-20",5
566,"2023-11-16",10,Europe,Android,"2023-05-20",6
567,"2023-03-18",10,Europe,Web,"2023-03-18",0
567,"2023-04-17",10,Europe,Web,"2023-03-18",1
568,"2023-01-16",10,North America,Android,"2023-01-16",0
568,"2023-02-15",10,North America,Android,"2023-01-16",1
569,"2023-03-05",10,Europe,iOS,"2023-03-05",0
569,"2023-04-04",10,Europe,iOS,"2023-03-05",1
569,"2023-05-04",10,Europe,iOS,"2023-03-05",2
569,"2023-06-03",10,Europe,iOS,"2023-03-05",3
569,"2023-07-03",10,Europe,iOS,"2023-03-05",4
569,"2023-08-02",10,Europe,iOS,"2023-03-05",5
569,"2023-09-01",10,Europe,iOS,"2023-03-05",6
570,"2023-03-09",10,North America,iOS,"2023-03-09",0
570,"2023-04-08",10,North America,iOS,"2023-03-09",1
570,"2023-05-08",10,North America,iOS,"2023-03-09",2
571,"2023-05-26",10,North America,Android,"2023-05-26",0
571,"2023-06-25",10,North America,Android,"2023-05-26",1
571,"2023-07-25",10,North America,Android,"2023-05-26",2
571,"2023-08-24",10,North America,Android,"2023-05-26",3
571,"2023-09-23",10,North America,Android,"2023-05-26",4
571,"2023-10-23",10,North America,Android,"2023-05-26",5
571,"2023-11-22",10,North America,Android,"2023-05-26",6
572,"2023-01-30",10,Asia,Web,"2023-01-30",0
572,"2023-03-01",10,Asia,Web,"2023-01-30",2
573,"2023-07-18",10,Asia,Web,"2023-07-18",0
574,"2023-02-01",10,North America,Web,"2023-02-01",0
574,"2023-03-03",10,North America,Web,"2023-02-01",1
574,"2023-04-02",10,North America,Web,"2023-02-01",2
574,"2023-05-02",10,North America,Web,"2023-02-01",3
574,"2023-06-01",10,North America,Web,"2023-02-01",4
574,"2023-07-01",10,North America,Web,"2023-02-01",5
574,"2023-07-31",10,North America,Web,"2023-02-01",5
575,"2023-05-09",10,Europe,iOS,"2023-05-09",0
575,"2023-06-08",10,Europe,iOS,"2023-05-09",1
575,"2023-07-08",10,Europe,iOS,"2023-05-09",2
575,"2023-08-07",10,Europe,iOS,"2023-05-09",3
575,"2023-09-06",10,Europe,iOS,"2023-05-09",4
575,"2023-10-06",10,Europe,iOS,"2023-05-09",5
576,"2023-03-07",10,North America,iOS,"2023-03-07",0
576,"2023-04-06",10,North America,iOS,"2023-03-07",1
576,"2023-05-06",10,North America,iOS,"2023-03-07",2
576,"2023-06-05",10,North America,iOS,"2023-03-07",3
576,"2023-07-05",10,North America,iOS,"2023-03-07",4
576,"2023-08-04",10,North America,iOS,"2023-03-07",5
576,"2023-09-03",10,North America,iOS,"2023-03-07",6
576,"2023-10-03",10,North America,iOS,"2023-03-07",7
577,"2023-04-02",10,Asia,iOS,"2023-04-02",0
577,"2023-05-02",10,Asia,iOS,"2023-04-02",1
577,"2023-06-01",10,Asia,iOS,"2023-04-02",2
577,"2023-07-01",10,Asia,iOS,"2023-04-02",3
577,"2023-07-31",10,Asia,iOS,"2023-04-02",3
578,"2023-01-29",10,Asia,iOS,"2023-01-29",0
578,"2023-02-28",10,Asia,iOS,"2023-01-29",1
578,"2023-03-30",10,Asia,iOS,"2023-01-29",2
578,"2023-04-29",10,Asia,iOS,"2023-01-29",3
579,"2023-07-06",10,North America,Android,"2023-07-06",0
579,"2023-08-05",10,North America,Android,"2023-07-06",1
579,"2023-09-04",10,North America,Android,"2023-07-06",2
579,"2023-10-04",10,North America,Android,"2023-07-06",3
579,"2023-11-03",10,North America,Android,"2023-07-06",4
579,"2023-12-03",10,North America,Android,"2023-07-06",5
580,"2023-07-08",10,Europe,iOS,"2023-07-08",0
580,"2023-08-07",10,Europe,iOS,"2023-07-08",1
580,"2023-09-06",10,Europe,iOS,"2023-07-08",2
580,"2023-10-06",10,Europe,iOS,"2023-07-08",3
581,"2023-07-07",10,Europe,iOS,"2023-07-07",0
581,"2023-08-06",10,Europe,iOS,"2023-07-07",1
581,"2023-09-05",10,Europe,iOS,"2023-07-07",2
581,"2023-10-05",10,Europe,iOS,"2023-07-07",3
581,"2023-11-04",10,Europe,iOS,"2023-07-07",4
581,"2023-12-04",10,Europe,iOS,"2023-07-07",5
582,"2023-01-02",10,Europe,iOS,"2023-01-02",0
582,"2023-02-01",10,Europe,iOS,"2023-01-02",1
582,"2023-03-03",10,Europe,iOS,"2023-01-02",2
582,"2023-04-02",10,Europe,iOS,"2023-01-02",3
582,"2023-05-02",10,Europe,iOS,"2023-01-02",4
582,"2023-06-01",10,Europe,iOS,"2023-01-02",5
582,"2023-07-01",10,Europe,iOS,"2023-01-02",6
582,"2023-07-31",10,Europe,iOS,"2023-01-02",6
582,"2023-08-30",10,Europe,iOS,"2023-01-02",7
583,"2023-04-13",10,Asia,Android,"2023-04-13",0
583,"2023-05-13",10,Asia,Android,"2023-04-13",1
583,"2023-06-12",10,Asia,Android,"2023-04-13",2
583,"2023-07-12",10,Asia,Android,"2023-04-13",3
583,"2023-08-11",10,Asia,Android,"2023-04-13",4
583,"2023-09-10",10,Asia,Android,"2023-04-13",5
584,"2023-04-06",10,Europe,iOS,"2023-04-06",0
584,"2023-05-06",10,Europe,iOS,"2023-04-06",1
584,"2023-06-05",10,Europe,iOS,"2023-04-06",2
584,"2023-07-05",10,Europe,iOS,"2023-04-06",3
584,"2023-08-04",10,Europe,iOS,"2023-04-06",4
584,"2023-09-03",10,Europe,iOS,"2023-04-06",5
584,"2023-10-03",10,Europe,iOS,"2023-04-06",6
585,"2023-02-28",10,North America,Web,"2023-02-28",0
585,"2023-03-30",10,North America,Web,"2023-02-28",1
585,"2023-04-29",10,North America,Web,"2023-02-28",2
586,"2023-05-16",10,Asia,Android,"2023-05-16",0
586,"2023-06-15",10,Asia,Android,"2023-05-16",1
586,"2023-07-15",10,Asia,Android,"2023-05-16",2
586,"2023-08-14",10,Asia,Android,"2023-05-16",3
586,"2023-09-13",10,Asia,Android,"2023-05-16",4
586,"2023-10-13",10,Asia,Android,"2023-05-16",5
586,"2023-11-12",10,Asia,Android,"2023-05-16",6
587,"2023-04-04",10,Asia,Web,"2023-04-04",0
587,"2023-05-04",10,Asia,Web,"2023-04-04",1
587,"2023-06-03",10,Asia,Web,"2023-04-04",2
587,"2023-07-03",10,Asia,Web,"2023-04-04",3
587,"2023-08-02",10,Asia,Web,"2023-04-04",4
587,"2023-09-01",10,Asia,Web,"2023-04-04",5
587,"2023-10-01",10,Asia,Web,"2023-04-04",6
587,"2023-10-31",10,Asia,Web,"2023-04-04",6
588,"2023-04-13",10,Asia,Android,"2023-04-13",0
589,"2023-02-26",10,Asia,iOS,"2023-02-26",0
589,"2023-03-28",10,Asia,iOS,"2023-02-26",1
590,"2023-06-16",10,North America,Web,"2023-06-16",0
590,"2023-07-16",10,North America,Web,"2023-06-16",1
590,"2023-08-15",10,North America,Web,"2023-06-16",2
590,"2023-09-14",10,North America,Web,"2023-06-16",3
591,"2023-03-21",10,Europe,Android,"2023-03-21",0
591,"2023-04-20",10,Europe,Android,"2023-03-21",1
591,"2023-05-20",10,Europe,Android,"2023-03-21",2
591,"2023-06-19",10,Europe,Android,"2023-03-21",3
591,"2023-07-19",10,Europe,Android,"2023-03-21",4
591,"2023-08-18",10,Europe,Android,"2023-03-21",5
591,"2023-09-17",10,Europe,Android,"2023-03-21",6
591,"2023-10-17",10,Europe,Android,"2023-03-21",7
591,"2023-11-16",10,Europe,Android,"2023-03-21",8
592,"2023-05-06",10,Asia,Web,"2023-05-06",0
592,"2023-06-05",10,Asia,Web,"2023-05-06",1
592,"2023-07-05",10,Asia,Web,"2023-05-06",2
592,"2023-08-04",10,Asia,Web,"2023-05-06",3
593,"2023-06-16",10,Asia,Web,"2023-06-16",0
593,"2023-07-16",10,Asia,Web,"2023-06-16",1
593,"2023-08-15",10,Asia,Web,"2023-06-16",2
593,"2023-09-14",10,Asia,Web,"2023-06-16",3
593,"2023-10-14",10,Asia,Web,"2023-06-16",4
593,"2023-11-13",10,Asia,Web,"2023-06-16",5
593,"2023-12-13",10,Asia,Web,"2023-06-16",6
594,"2023-03-07",10,Asia,Web,"2023-03-07",0
594,"2023-04-06",10,Asia,Web,"2023-03-07",1
595,"2023-05-14",10,North America,Android,"2023-05-14",0
595,"2023-06-13",10,North America,Android,"2023-05-14",1
595,"2023-07-13",10,North America,Android,"2023-05-14",2
595,"2023-08-12",10,North America,Android,"2023-05-14",3
595,"2023-09-11",10,North America,Android,"2023-05-14",4
595,"2023-10-11",10,North America,Android,"2023-05-14",5
595,"2023-11-10",10,North America,Android,"2023-05-14",6
596,"2023-06-20",10,Europe,Web,"2023-06-20",0
596,"2023-07-20",10,Europe,Web,"2023-06-20",1
596,"2023-08-19",10,Europe,Web,"2023-06-20",2
596,"2023-09-18",10,Europe,Web,"2023-06-20",3
596,"2023-10-18",10,Europe,Web,"2023-06-20",4
596,"2023-11-17",10,Europe,Web,"2023-06-20",5
596,"2023-12-17",10,Europe,Web,"2023-06-20",6
597,"2023-01-27",10,Europe,Web,"2023-01-27",0
597,"2023-02-26",10,Europe,Web,"2023-01-27",1
597,"2023-03-28",10,Europe,Web,"2023-01-27",2
597,"2023-04-27",10,Europe,Web,"2023-01-27",3
597,"2023-05-27",10,Europe,Web,"2023-01-27",4
597,"2023-06-26",10,Europe,Web,"2023-01-27",5
